group,invariant
"['K15a18853', 'K15a18488']","{(1, 1, (0,), (0,)): 1, (6, 360, (0, 2, 9, 103), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27, 32, 32, 32, 32, 103, 103, 103, 103, 103, 125, 125, 125, 125, 125, 125, 125, 125, 191, 191, 191, 191, 191, 191, 191, 191, 191, 243, 269, 269, 269, 269, 269, 269, 269, 269, 729, 729, 729, 729, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829)): 1, (6, 60, (0, 0, 4), (0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 17, 17, 17, 17)): 1, (3, 6, (0, 7), (0, 3, 7, 7, 349)): 1, (6, 720, (0, 3, 4, 25), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 43, 43, 43, 43, 43, 43, 43, 43, 43, 64, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 71, 71, 71, 71, 71, 71, 71, 71, 71, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 128, 128, 128, 128, 128, 163, 163, 163, 163, 163, 243, 243, 243, 243, 256, 256, 256, 256, 349, 729, 729, 729, 729, 729, 729, 729, 729, 2187, 2187, 2187, 2187, 2897, 2897, 2897, 2897, 2897, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581)): 1, (6, 720, (0, 3, 5, 7, 8), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 43, 43, 43, 43, 43, 43, 43, 43, 43, 64, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 71, 71, 71, 71, 71, 71, 71, 71, 71, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 128, 128, 128, 128, 128, 163, 163, 163, 163, 163, 243, 243, 243, 243, 256, 256, 256, 256, 349, 729, 729, 729, 729, 729, 729, 729, 729, 2187, 2187, 2187, 2187, 2897, 2897, 2897, 2897, 2897, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581, 362581)): 1, (5, 60, (0, 3, 4, 4), (0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 8, 9, 16, 16, 16, 16, 19, 19, 19, 19, 19, 27, 27, 27, 27)): 1, (6, 360, (0, 4, 81), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27, 32, 32, 32, 32, 103, 103, 103, 103, 103, 125, 125, 125, 125, 125, 125, 125, 125, 191, 191, 191, 191, 191, 191, 191, 191, 191, 243, 269, 269, 269, 269, 269, 269, 269, 269, 729, 729, 729, 729, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829)): 1, (5, 60, (0, 2, 2, 3, 17), (0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 17, 17, 17, 17)): 1, (6, 60, (0, 4, 8, 9, 19), (0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 8, 9, 16, 16, 16, 16, 19, 19, 19, 19, 19, 27, 27, 27, 27)): 1, (2, 2, (0, 3, 349), (0, 3, 349)): 1, (3, 3, (0, 5, 5, 37, 37), (0, 5, 5, 37, 37)): 1, (4, 4, (0, 3, 7, 7, 349), (0, 3, 7, 7, 349)): 1, (5, 5, (0, 2, 2, 2, 2, 571, 571), (0, 2, 2, 2, 2, 571, 571)): 1, (6, 6, (0, 3, 5, 5, 9, 37, 37, 349), (0, 3, 5, 5, 9, 37, 37, 349)): 1, (6, 18, (0, 3, 7, 7, 349), (0, 3, 5, 5, 7, 7, 7, 7, 7, 7, 9, 37, 37, 349)): 1, (6, 6, (0, 3, 7, 7, 349), (0, 3, 7, 7, 349)): 1}"
"['K15a2213', 'K15a2398']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 929), (0, 929)): 1, (4, 4, (0, 49, 49, 929), (0, 49, 49, 929)): 1, (3, 3, (0, 289, 289), (0, 289, 289)): 1, (5, 5, (0, 11, 11, 11, 11, 31, 31), (0, 11, 11, 11, 11, 31, 31)): 1, (6, 6, (0, 289, 289, 929), (0, 289, 289, 929)): 1}"
"['K15a3597', 'K15a4099']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 1009), (0, 1009)): 1, (3, 3, (0, 307, 307), (0, 307, 307)): 1, (4, 4, (0, 53, 53, 1009), (0, 53, 53, 1009)): 1, (5, 5, (0, 5801, 5801), (0, 5801, 5801)): 1, (6, 6, (0, 307, 307, 1009), (0, 307, 307, 1009)): 1}"
"['K15n15234', 'K15n20864']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 3, 3, 11), (0, 3, 3, 3, 3, 3, 5, 5, 5, 8, 8, 8, 8, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 16, 16, 32, 32, 32, 32, 41, 41, 41)): 1, (6, 60, (0, 2, 4, 157), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 8, 8, 8, 8, 41, 41, 41, 41, 157, 157, 157, 157, 157, 491, 491, 491)): 1, (4, 12, (0, 71), (0, 4, 4, 11, 11, 71, 71, 71)): 1, (5, 60, (0, 2, 2, 3, 41), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 8, 8, 8, 8, 41, 41, 41, 41, 157, 157, 157, 157, 157, 491, 491, 491)): 1, (3, 3, (0, 4, 4, 11, 11), (0, 4, 4, 11, 11)): 1, (6, 24, (0, 4, 4, 9, 11, 11, 17), (0, 8, 8, 9, 9, 9, 11, 11, 17, 17, 17, 71, 71, 71, 331)): 1, (2, 2, (0, 331), (0, 331)): 1, (4, 4, (0, 11, 11, 331), (0, 11, 11, 331)): 1, (5, 5, (0, 1129, 1129), (0, 1129, 1129)): 1, (6, 6, (0, 8, 8, 11, 11, 331), (0, 8, 8, 11, 11, 331)): 1, (6, 12, (0, 4, 4, 11, 11, 71), (0, 4, 4, 11, 11, 71, 71, 71)): 1, (6, 60, (0, 3, 8, 11, 32), (0, 3, 3, 3, 3, 3, 5, 5, 5, 8, 8, 8, 8, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 16, 16, 32, 32, 32, 32, 41, 41, 41)): 1}"
"['K15a53374', 'K15a53254']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 641), (0, 641)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 4, 4, 4, 4, 7, 7, 7, 49, 49)): 1, (3, 3, (0, 4, 4, 49, 49), (0, 4, 4, 49, 49)): 1, (6, 24, (0, 2, 2, 8, 8, 49, 49), (0, 2, 2, 2, 2, 7, 7, 7, 8, 8, 16, 16, 16, 16, 49, 49, 641)): 1, (6, 12, (0, 2, 2, 4, 4, 7, 49, 49), (0, 2, 2, 4, 4, 4, 4, 7, 7, 7, 49, 49)): 1, (4, 4, (0, 29, 29, 641), (0, 29, 29, 641)): 1, (5, 5, (0, 19, 19), (0, 19, 19)): 1, (6, 6, (0, 4, 4, 4, 4, 49, 49, 641), (0, 4, 4, 4, 4, 49, 49, 641)): 1}"
"['K15n3457', 'K15n2284']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 379), (0, 379)): 1, (3, 3, (0, 107, 107), (0, 107, 107)): 1, (4, 4, (0, 17, 17, 379), (0, 17, 17, 379)): 1, (5, 5, (0, 2, 2, 2, 2, 199, 199), (0, 2, 2, 2, 2, 199, 199)): 1, (6, 6, (0, 107, 107, 379), (0, 107, 107, 379)): 1}"
"['K15n10217', 'K15n8673']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 5), (0, 3, 3, 5, 5, 23)): 1, (3, 3, (0, 53, 53), (0, 53, 53)): 1, (2, 2, (0, 9, 23), (0, 9, 23)): 1, (4, 4, (0, 9, 11, 11, 23), (0, 9, 11, 11, 23)): 1, (6, 6, (0, 3, 3, 5, 5, 23), (0, 3, 3, 5, 5, 23)): 1, (5, 5, (0, 641, 641), (0, 641, 641)): 1, (6, 6, (0, 3, 23, 27, 53, 53), (0, 3, 23, 27, 53, 53)): 1, (6, 18, (0, 3, 3, 7, 7, 8, 8, 23), (0, 5, 5, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 23, 53, 53)): 1}"
"['K15n130474', 'K15n133306']","{(1, 1, (0,), (0,)): 1, (6, 120, (0, 2, 2, 2, 3, 59), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 7, 7, 7, 7, 8, 8, 9, 9, 9, 9, 13, 13, 13, 13, 13, 13, 16, 16, 16, 16, 25, 25, 25, 25, 29, 32, 32, 59, 59, 59, 59, 59, 59, 59, 59, 59, 64, 64, 64, 64, 125, 125, 125, 125, 125, 125)): 1, (2, 2, (0, 13, 29), (0, 13, 29)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 7, 7, 7, 7, 7, 8, 8, 11, 11)): 1, (5, 120, (0, 2, 3, 59), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 7, 7, 7, 7, 8, 8, 9, 9, 9, 9, 13, 13, 13, 13, 13, 13, 16, 16, 16, 16, 25, 25, 25, 25, 29, 32, 32, 59, 59, 59, 59, 59, 59, 59, 59, 59, 64, 64, 64, 64, 125, 125, 125, 125, 125, 125)): 1, (3, 3, (0, 2, 2, 7, 7, 11, 11), (0, 2, 2, 7, 7, 11, 11)): 1, (6, 24, (0, 4, 7, 7, 11, 11, 32), (0, 4, 4, 4, 7, 7, 7, 7, 7, 11, 11, 13, 29, 32, 128, 128)): 1, (6, 12, (0, 4, 4, 7, 7, 7, 11, 11), (0, 2, 2, 7, 7, 7, 7, 7, 8, 8, 11, 11)): 1, (4, 4, (0, 13, 29, 41, 41), (0, 13, 29, 41, 41)): 1, (5, 5, (0, 7, 7, 7, 7, 59, 59), (0, 7, 7, 7, 7, 59, 59)): 1, (6, 6, (0, 2, 2, 2, 2, 7, 7, 11, 11, 13, 29), (0, 2, 2, 2, 2, 7, 7, 11, 11, 13, 29)): 1}"
"['K15n17054', 'K15n15311']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 11, 11), (0, 11, 11)): 1, (3, 6, (0, 19), (0, 3, 3, 19, 19)): 1, (2, 2, (0, 9), (0, 9)): 1, (4, 4, (0, 9, 11, 11), (0, 9, 11, 11)): 1, (6, 6, (0, 3, 11, 11, 27), (0, 3, 11, 11, 27)): 1, (5, 5, (0, 11, 11), (0, 11, 11)): 1, (6, 6, (0, 3, 3, 19, 19), (0, 3, 3, 19, 19)): 1, (6, 18, (0, 2, 2, 3, 3), (0, 2, 2, 2, 2, 9, 9, 11, 11, 19, 19)): 1}"
"['K14n5409', 'K14n5239']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 2, 2, 25), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 11, 25, 25, 25, 125)): 1, (5, 20, (0, 5, 23), (0, 5, 5, 5, 5, 5, 11, 23, 23, 23, 23, 25)): 1, (5, 10, (0, 11), (0, 5, 11, 11, 11)): 1, (2, 2, (0, 5, 11), (0, 5, 11)): 1, (3, 3, (0, 11, 11), (0, 11, 11)): 1, (4, 4, (0, 5, 5, 5, 11), (0, 5, 5, 5, 11)): 1, (5, 5, (0, 11, 11, 19, 19), (0, 11, 11, 19, 19)): 1, (6, 6, (0, 5, 5, 5, 11, 11, 11), (0, 5, 5, 5, 11, 11, 11)): 1}"
"['K15n121538', 'K15n121436']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 107, 107), (0, 107, 107)): 1, (2, 2, (0, 31), (0, 31)): 1, (6, 6, (0, 31, 107, 107), (0, 31, 107, 107)): 1, (4, 4, (0, 31, 43, 43), (0, 31, 43, 43)): 1, (5, 5, (0, 941, 941), (0, 941, 941)): 1}"
"['K15a10043', 'K15a9888']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 139), (0, 5, 139)): 1, (6, 36, (0, 5, 139, 739), (0, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 5, 11, 11, 11, 11, 17, 17, 139, 739, 739, 739, 739)): 1, (3, 3, (0, 4, 4, 59, 59), (0, 4, 4, 59, 59)): 1, (4, 4, (0, 3, 3, 5, 17, 17, 139), (0, 3, 3, 5, 17, 17, 139)): 1, (5, 5, (0, 4, 4, 4, 4, 11, 11, 31, 31), (0, 4, 4, 4, 4, 11, 11, 31, 31)): 1, (6, 6, (0, 5, 8, 8, 59, 59, 139), (0, 5, 8, 8, 59, 59, 139)): 1, (6, 12, (0, 4, 4, 5, 7, 11, 59, 59), (0, 4, 4, 5, 5, 5, 7, 7, 7, 11, 11, 11, 59, 59)): 1, (6, 24, (0, 4, 4, 5, 9, 59, 59), (0, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 8, 8, 9, 9, 9, 11, 11, 11, 59, 59, 139)): 1, (4, 12, (0, 5, 7, 11), (0, 4, 4, 5, 5, 5, 7, 7, 7, 11, 11, 11, 59, 59)): 1, (5, 10, (0, 2, 2, 2, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 139)): 1, (6, 36, (0, 2, 4, 5, 11, 139), (0, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 5, 11, 11, 11, 11, 17, 17, 139, 739, 739, 739, 739)): 1}"
"['K15a58141', 'K15a58067']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 31, 31), (0, 31, 31)): 1, (2, 2, (0, 557), (0, 557)): 1, (4, 4, (0, 557), (0, 557)): 1, (5, 5, (0, 179, 179), (0, 179, 179)): 1, (6, 6, (0, 31, 31, 557), (0, 31, 31, 557)): 1}"
"['K15n10542', 'K15n6355']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 11, 31), (0, 11, 31)): 1, (3, 3, (0, 7, 7, 13, 13), (0, 7, 7, 13, 13)): 1, (4, 4, (0, 11, 11, 11, 31), (0, 11, 11, 11, 31)): 1, (5, 5, (0, 11, 11), (0, 11, 11)): 1, (6, 6, (0, 7, 7, 11, 13, 13, 31), (0, 7, 7, 11, 13, 13, 31)): 1}"
