knot,symmetry_group,verified,amphichiral
K15n127637,0,True,False
K15n127640,0,True,False
K13n3440,0,True,False
K13n3442,0,True,False
K13n3444,0,True,False
K14n16704,0,True,False
K13n3448,0,True,False
K13n3450,0,True,False
K13n3451,0,True,False
K14a17456,0,True,False
K13n3453,0,True,False
K13n3457,0,True,False
K13n3460,Z/2,True,False
K13n3463,0,True,False
K13n3469,Z/2,True,False
K13n3473,0,True,False
K13n3474,0,True,False
K13n3482,0,True,False
K14n16707,0,True,False
K14n16717,0,True,False
K14n16719,0,True,False
K14n16720,0,True,False
K14n16722,0,True,False
K14n16727,0,True,False
K15n156696,0,True,False
K12a15,0,True,False
K13n3483,0,True,False
K13n3485,0,True,False
K13n3505,Z/2 + Z/2,True,False
K13n3506,0,True,False
K13n3510,0,True,False
K13n3513,0,True,False
K13n3517,0,True,False
K13n3535,Z/2,True,False
K13n3537,Z/2 + Z/2,True,False
K15n20504,0,True,False
K15n20507,0,True,False
K15n20511,0,True,False
K15n40736,0,True,False
K15n40739,0,True,False
K13n3538,Z/2,True,False
K13n3540,0,True,False
K13n3544,0,True,False
K13n3545,0,True,False
K13n3549,0,True,False
K13n3557,0,True,False
K13n3558,Z/2,True,False
K13n3562,Z/2 + Z/2,True,False
K13n3563,0,True,False
K13n3568,Z/2,True,False
K13n3571,0,True,False
K13n3573,0,True,False
K13n3575,Z/2,True,False
K13n3577,0,True,False
K13n3578,0,True,False
K13n3583,Z/2,True,False
K13n3591,0,True,False
K13n3592,0,True,False
K13n3600,Z/2,True,False
K12a16,Z/2,True,False
K15n40748,0,True,False
K15n20514,0,True,False
K12a20,Z/2,True,False
K13n3605,Z/2,True,False
K13n3612,Z/2,True,False
K15n40757,0,True,False
K14n26226,Z/2,True,False
K14n26233,0,True,False
K14n26239,0,True,False
K14n26244,0,True,False
K15n40758,0,True,False
K15n40759,0,True,False
K15n156700,0,True,False
K14a17457,Z/2,True,False
K14a17460,Z/2 + Z/2,True,False
K14n16739,0,True,False
K15n156701,0,True,False
K15n156702,0,True,False
K15n156705,0,True,False
K15n156707,0,True,False
K15n156708,0,True,False
K15n156713,Z/2,True,False
K15n156714,Z/2,True,False
K14a17463,0,True,False
K14a17464,Z/2,True,False
K14a17465,0,True,False
K14a17468,Z/2 + Z/2,True,False
K15n137348,0,True,False
K15n137354,0,True,False
K12a22,Z/2,True,False
K12a23,0,True,False
K15n156718,0,True,False
K15n156728,0,True,False
K15n156730,0,True,False
K15n137358,0,True,False
K15n137366,0,True,False
K14n7473,Z/2,True,False
K12a25,Z/2 + Z/2,True,False
K15n137379,0,True,False
K15n137389,0,True,False
K15n137396,0,True,False
K15n108114,Z/2,True,False
K15n108118,0,True,False
K15n108119,0,True,False
K15n108123,0,True,False
K14n16741,Z/2,True,False
K14n16743,0,True,False
K14n16745,0,True,False
K15n108125,0,True,False
K14n16746,0,True,False
K14n16758,0,True,False
K14n16760,Z/2,True,False
K14a17469,Z/2 + Z/2,True,False
K15n137399,0,True,False
K15n137400,0,True,False
K14n16763,Z/2,True,False
K15a55680,0,True,False
K14n16764,Z/2,True,False
K14n16766,Z/2,True,False
K14a17477,0,True,False
K14a17478,Z/2 + Z/2,True,False
K15n137402,0,True,False
K15n137406,0,True,False
K14n16768,0,True,False
K14n16770,0,True,False
K14n16775,0,True,False
K14a17479,0,True,False
K14n16777,0,True,False
K15n30644,Z/2,True,False
K12a30,Z/2,True,False
K12a33,Z/2,True,False
K12a46,0,True,False
K14n16781,0,True,False
K14n16784,0,True,False
K12a48,0,True,False
K14a17481,Z/2,True,False
K14n16786,0,True,False
K14a17483,0,True,False
K14a17486,Z/2 + Z/2,True,False
K14n16790,0,True,False
K14n16792,0,True,False
K15n30646,Z/2,True,False
K15n30659,Z/2,True,False
K15n30662,Z/2,True,False
K12a51,0,True,False
K15n30665,Z/2,True,False
K15n30667,Z/2,True,False
K15n30669,Z/2,True,False
K14n16793,0,True,False
K15n30673,0,True,False
K12a54,0,True,False
K14a17487,Z/2 + Z/2,True,False
K15n30680,0,True,False
K15n30684,Z/2,True,False
K14n16794,0,True,False
K12a57,0,True,False
K14a17491,0,True,False
K15n108126,0,True,False
K15a36235,0,True,False
K12a60,0,True,False
K12a62,Z/2,True,False
K15a36236,0,True,False
K14a17493,0,True,False
K12a66,0,True,False
K12a68,0,True,False
K12a72,0,True,False
K14a17496,0,True,False
K15n30689,0,True,False
K14n7476,0,True,False
K15n117785,0,True,False
K14n7477,0,True,False
K14n7478,Z/2,True,False
K15n137408,0,True,False
K15n137412,0,True,False
K15n117791,0,True,False
K15n117792,Z/2,True,False
K15n117803,0,True,False
K15n117805,0,True,False
K15n117807,0,True,False
K15n117809,0,True,False
K12a77,Z/2,True,False
K15n117815,0,True,False
K15n117817,0,True,False
K15n117820,0,True,False
K15n117825,0,True,False
K15n137418,0,True,False
K15n117830,0,True,False
K15n117834,0,True,False
K15n117839,0,True,False
K15n117840,0,True,False
K15n117842,0,True,False
K15n117843,0,True,False
K15n117850,0,True,False
K15n117851,0,True,False
K15n137425,0,True,False
K15a75001,0,True,False
K15n117863,0,True,False
K15n30690,0,True,False
K15n30693,0,True,False
K15n117877,0,True,False
K15n117895,0,True,False
K15n117913,0,True,False
K15n117914,0,True,False
K15n117916,0,True,False
K15n117919,0,True,False
K15n117934,0,True,False
K15n117940,0,True,False
K12a79,Z/2,True,False
K12a80,0,True,False
K15n117942,0,True,False
K12a99,Z/2,True,False
K14n7489,0,True,False
K12a100,0,True,False
K15n137428,0,True,False
K15n137429,0,True,False
K15n137434,0,True,False
K15n137435,0,True,False
K12a101,0,True,False
K12a109,0,True,False
K12a115,0,True,False
K15n108129,0,True,False
K12a118,Z/2,True,False
K12a121,Z/2,True,False
K15n108135,0,True,False
K15n137440,0,True,False
K15n137441,0,True,False
K15n30696,0,True,False
K15n108136,0,True,False
K15n108137,0,True,False
K15n30698,Z/2,True,False
K15n137442,0,True,False
K15n30702,0,True,False
K12a126,0,True,False
K15n524,0,True,False
K14n26245,0,True,False
K14n26246,0,True,False
K14n26250,0,True,False
K12a128,Z/2,True,False
K15n30704,0,True,False
K15n30711,Z/2 + Z/2,True,False
K15n30712,0,True,False
K15n30721,0,True,False
K12a130,Z/2,True,False
K14n26253,0,True,False
K14n26257,0,True,False
K15n30723,0,True,False
K14n26258,0,True,False
K14n16796,0,True,False
K14n16797,0,True,False
K15n30726,0,True,False
K15n30730,0,True,False
K15n30737,Z/2,True,False
K15n30738,0,True,False
K14n16798,0,True,False
K12a132,0,True,False
K15n30739,0,True,False
K15n30742,0,True,False
K15n30750,0,True,False
K12a134,0,True,False
K15n137443,0,True,False
K15n137444,Z/2,True,False
K15n137452,0,True,False
K15n137457,0,True,False
K12a139,0,True,False
K12a140,0,True,False
K15n137458,0,True,False
K15n137459,0,True,False
K15n137460,0,True,False
K14n26263,0,True,False
K14n26266,0,True,False
K15n88089,0,True,False
K15n88094,0,True,False
K15n88095,0,True,False
K15n88100,0,True,False
K14n26269,0,True,False
K14n26272,0,True,False
K14n26273,0,True,False
K14n26274,0,True,False
K14n26276,0,True,False
K14n26286,0,True,False
K14n26290,Z/2,True,False
K15n88104,0,True,False
K12a141,Z/2,True,False
K15n88106,0,True,False
K12a157,Z/2,True,False
K12a169,Z/2 + Z/2,True,False
K15n30762,0,True,False
K15n30766,0,True,False
K14n26294,0,True,False
K15n117956,0,True,False
K15n117977,0,True,False
K15n117983,0,True,False
K15n117984,0,True,False
K15n10524,0,True,False
K15n10525,0,True,False
K15n10527,0,True,False
K15n10529,0,True,False
K15n88107,0,True,False
K15n88111,0,True,False
K14n26296,Z/2,True,False
K15n30772,0,True,False
K15n30774,0,True,False
K15n30778,0,True,False
K14n7491,0,True,False
K14n7492,Z/2,True,False
K15n30779,Z/2,True,False
K15n10534,0,True,False
K14n7495,0,True,False
K15n117987,0,True,False
K14n7499,0,True,False
K15n30783,0,True,False
K12a171,Z/2,True,False
K15n117993,0,True,False
K12a173,Z/2,True,False
K15n117997,0,True,False
K15n118004,0,True,False
K15n137461,0,True,False
K15n137464,0,True,False
K15n88116,0,True,False
K14n7501,0,True,False
K15n118007,0,True,False
K14n26298,0,True,False
K15n78494,0,True,False
K15n78506,0,True,False
K15n78508,0,True,False
K15n78529,0,True,False
K15n78530,0,True,False
K15n78543,0,True,False
K12a180,Z/2,True,False
K12a181,Z/2 + Z/2,True,False
K12a183,Z/2,True,False
K15n78544,0,True,False
K15n10538,0,True,False
K15n532,0,True,False
K14n7503,0,True,False
K14n7522,0,True,False
K15n118009,0,True,False
K15n88120,0,True,False
K14n7524,0,True,False
K14n7527,0,True,False
K14n7528,0,True,False
K14n7530,0,True,False
K14n7534,0,True,False
K14n7537,0,True,False
K14n7539,0,True,False
K15n78550,0,True,False
K12a184,0,True,False
K14n7564,0,True,False
K12a188,0,True,False
K14n7565,0,True,False
K14n7568,Z/2,True,False
K14n7570,0,True,False
K14n7572,0,True,False
K15n30785,0,True,False
K15n30794,0,True,False
K15n30796,0,True,False
K15n118019,0,True,False
K15n118031,0,True,False
K15n118034,0,True,False
K15n118047,0,True,False
K15n118061,0,True,False
K15n118067,0,True,False
K15n118069,0,True,False
K15n137472,0,True,False
K12a189,0,True,False
K12a197,Z/2 + Z/2,True,False
K14n26300,0,True,False
K12a198,0,True,False
K12a201,0,True,False
K14n7576,0,True,False
K14n7578,0,True,False
K14n7580,0,True,False
K15n118077,0,True,False
K12a202,0,True,False
K15n78554,Z/2,True,False
K14n7582,Z/2,True,False
K14n7583,0,True,False
K14n7590,0,True,False
K14n7592,0,True,False
K15n118084,0,True,False
K15n118103,0,True,False
K15n118106,0,True,False
K15n118111,0,True,False
K15n118112,0,True,False
K15n78556,0,True,False
K15n78560,0,True,False
K15n78563,0,True,False
K15n118115,0,True,False
K15n118121,0,True,False
K15n118124,0,True,False
K15n118133,0,True,False
K15n78565,0,True,False
K14n26303,0,True,False
K12a204,Z/2 + Z/2,True,False
K12a208,Z/2 + Z/2,True,False
K14n7594,0,True,False
K14n26307,0,True,False
K14n26310,0,True,False
K15n88121,0,True,False
K15n78571,0,True,False
K14n26313,Z/2,True,False
K14n26319,Z/2,True,False
K12a209,Z/2,True,False
K12a211,0,True,False
K14n7598,0,True,False
K14n7600,0,True,False
K14n7602,0,True,False
K14n7604,0,True,False
K14n26321,0,True,False
K14n26326,0,True,False
K14n26328,0,True,False
K15n30797,0,True,False
K15n30801,0,True,False
K14n26330,Z/2 + Z/2,True,False
K15n78574,0,True,False
K15n137477,0,True,False
K15n137479,0,True,False
K15n137483,0,True,False
K15n30802,0,True,False
K15n30817,0,True,False
K15n78577,0,True,False
K15n78579,0,True,False
K15n118134,0,True,False
K15n118140,0,True,False
K15n118144,0,True,False
K15n118150,0,True,False
K14n7608,0,True,False
K14n7610,Z/2,True,False
K14n7612,0,True,False
K14n7614,0,True,False
K14n7615,0,True,False
K14n7617,0,True,False
K14n7628,0,True,False
K15n78582,0,True,False
K14n7630,Z/2,True,False
K15n78586,Z/2,True,False
K14n7632,0,True,False
K15n78595,0,True,False
K14n26331,0,True,False
K15n118156,0,True,False
K14n16799,0,True,False
K14n16801,0,True,False
K14n16802,Z/2,True,False
K14n16807,0,True,False
K14n16815,0,True,False
K14n16817,Z/2,True,False
K14n16824,0,True,False
K14n16828,Z/2,True,False
K15n78597,0,True,False
K15n78604,0,True,False
K15n78611,0,True,False
K15n118165,0,True,False
K15n118167,0,True,False
K15n118175,0,True,False
K15n118176,0,True,False
K15n118181,0,True,False
K15n118183,0,True,False
K15n118186,0,True,False
K14n7634,Z/2,True,False
K14n7635,0,True,False
K14n16836,0,True,False
K15n78612,0,True,False
K14n7637,0,True,False
K14n7640,0,True,False
K14n7641,0,True,False
K14n7655,Z/2 + Z/2,True,False
K14n7658,0,True,False
K14n16838,0,True,False
K15n118189,0,True,False
K15n118201,0,True,False
K15n118202,0,True,False
K15n118209,0,True,False
K15n30819,0,True,False
K15n118220,0,True,False
K14n7661,0,True,False
K14n7671,0,True,False
K14n7674,0,True,False
K15n118229,0,True,False
K15n118238,0,True,False
K15n118245,0,True,False
K15n30825,0,True,False
K15n10540,0,True,False
K15n78613,0,True,False
K15n78621,0,True,False
K15n78624,Z/2,True,False
K15n78627,Z/2,True,False
K15n137485,0,True,False
K14n7676,0,True,False
K14n7679,0,True,False
K15n30828,0,True,False
K14n16839,0,True,False
K15n118248,0,True,False
K14n7681,0,True,False
K15a36244,0,True,False
K12a214,0,True,False
K15n78636,0,True,False
K12a217,Z/2,True,False
K14n7683,0,True,False
K14n7685,0,True,False
K14n7687,0,True,False
K14n7689,0,True,False
K14n7694,0,True,False
K14n7695,0,True,False
K14n7700,0,True,False
K14n7706,0,True,False
K14n7707,Z/2,True,False
K14n7708,0,True,False
K15n10544,0,True,False
K12a221,Z/2 + Z/2,True,False
K14n7719,Z/2,True,False
K15n10548,0,True,False
K15n10553,0,True,False
K14n16843,0,True,False
K15n78639,0,True,False
K15n30838,Z/2,True,False
K14n7726,0,True,False
K14n7730,Z/2,True,False
K12a222,0,True,False
K12a223,Z/2,True,False
K14n7735,Z/2,True,False
K14n7742,0,True,False
K14n7743,0,True,False
K15n30841,0,True,False
K15n30843,Z/2,True,False
K15n30846,0,True,False
K14n7747,0,True,False
K14n7754,0,True,False
K14n7755,0,True,False
K14n7759,0,True,False
K14n16847,0,True,False
K14n16852,Z/2,True,False
K14n16859,0,True,False
K15n30853,0,True,False
K15n30857,0,True,False
K14n7760,0,True,False
K14n7775,0,True,False
K15n30862,Z/2,True,False
K15n30863,0,True,False
K15n30868,Z/2,True,False
K15n30870,0,True,False
K14n26339,0,True,False
K14n7786,Z/2,True,False
K14n16865,0,True,False
K14n16867,0,True,False
K15n30877,0,True,False
K14n7795,Z/2,True,False
K14n16882,0,True,False
K14n16887,Z/2 + Z/2,True,False
K14n16890,Z/2,True,False
K15n30880,0,True,False
K14n7804,0,True,False
K14n7808,0,True,False
K14n7812,Z/2,True,False
K14n7816,0,True,False
K14n16891,Z/2,True,False
K15n78641,Z/2,True,False
K15n78643,0,True,False
K14n16904,0,True,False
K14n16909,0,True,False
K14n16921,0,True,False
K14n16923,0,True,False
K14n16925,0,True,False
K12a229,Z/2 + Z/2,True,False
K12a233,0,True,False
K14n16926,0,True,False
K14n16931,0,True,False
K14n26341,Z/2,True,False
K15n30882,0,True,False
K15n30889,0,True,False
K14n7821,0,True,False
K14n7822,0,True,False
K14n7824,0,True,False
K14n7826,0,True,False
K14n26342,0,True,False
K14n26344,0,True,False
K14n26355,0,True,False
K14n7830,0,True,False
K14n26363,0,True,False
K14n26366,0,True,False
K14n26372,0,True,False
K12a234,Z/2,True,False
K12a243,Z/2 + Z/2,True,False
K14n7833,0,True,False
K15n88123,0,True,False
K15n88128,0,True,False
K15n88131,0,True,False
K14n26374,0,True,False
K15n88139,0,True,False
K15n88140,0,True,False
K14n26380,0,True,False
K15n88144,0,True,False
K15n88147,0,True,False
K12a245,Z/2,True,False
K15n88148,0,True,False
K12a248,Z/2 + Z/2,True,False
K12a258,Z/2,True,False
K15n78644,0,True,False
K15n78645,0,True,False
K15n78661,Z/2,True,False
K14n7835,0,True,False
K15n88150,0,True,False
K12a261,0,True,False
K14n16932,0,True,False
K14n16936,0,True,False
K15n88153,0,True,False
K14n7845,0,True,False
K14n7860,0,True,False
K14n7863,0,True,False
K15n30895,0,True,False
K14n7868,0,True,False
K14n16942,Z/2,True,False
K15n30897,0,True,False
K15n30898,0,True,False
K15n30899,0,True,False
K14n16945,Z/2,True,False
K15n118253,0,True,False
K15n118257,0,True,False
K14n16950,0,True,False
K14n7870,0,True,False
K15n118269,0,True,False
K14n16954,Z/2,True,False
K15n118273,0,True,False
K14n7873,0,True,False
K14n7881,0,True,False
K14n7882,0,True,False
K14n7884,0,True,False
K14n7886,Z/2,True,False
K14n7887,0,True,False
K14n7890,0,True,False
K14n16959,0,True,False
K14n7893,0,True,False
K14n7899,0,True,False
K14n7900,0,True,False
K14n7906,Z/2,True,False
K14n7915,0,True,False
K14n7916,0,True,False
K14n7917,0,True,False
K14n7919,0,True,False
K14n7920,0,True,False
K14n7921,0,True,False
K14n7922,0,True,False
K14n16963,0,True,False
K15n118278,0,True,False
K15n118284,0,True,False
K14n7923,0,True,False
K14n26389,0,True,False
K14n16964,0,True,False
K14n16968,0,True,False
K14n16972,0,True,False
K14n16981,0,True,False
K14n16984,0,True,False
K14n16987,0,True,False
K14n16992,0,True,False
K14n16993,0,True,False
K14n16994,0,True,False
K14n16997,0,True,False
K15n118289,0,True,False
K14n17008,0,True,False
K14n26400,0,True,False
K14n26401,0,True,False
K14n26412,0,True,False
K14n26426,0,True,False
K14n26433,0,True,False
K14n26442,0,True,False
K14n26445,0,True,False
K14n17011,0,True,False
K15n30904,0,True,False
K15n30906,0,True,False
K15n30909,0,True,False
K15n30911,0,True,False
K15n30915,0,True,False
K15n30916,0,True,False
K12a265,Z/2,True,False
K15n30923,0,True,False
K15n30925,0,True,False
K14n7927,0,True,False
K14n7929,0,True,False
K14n7931,0,True,False
K12a271,0,True,False
K12a279,Z/2,True,False
K14n7936,0,True,False
K14n7938,0,True,False
K14n7946,Z/2,True,False
K14n7948,0,True,False
K15n118301,0,True,False
K15n30926,0,True,False
K15n30935,0,True,False
K15n30937,0,True,False
K15n137493,0,True,False
K15n137495,0,True,False
K15n137498,0,True,False
K15n137504,0,True,False
K15n137505,0,True,False
K14n17012,0,True,False
K15n88156,0,True,False
K12a282,0,True,False
K15n88158,0,True,False
K15n88164,0,True,False
K15n88165,0,True,False
K14n17021,0,True,False
K14n17024,0,True,False
K14n26448,0,True,False
K14n26452,0,True,False
K12a286,0,True,False
K12a291,0,True,False
K14n17027,Z/2,True,False
K15n88167,0,True,False
K14n26457,0,True,False
K14n26463,0,True,False
K14n26466,0,True,False
K14n17029,0,True,False
K15n88171,0,True,False
K12a301,0,True,False
K12a303,Z/2 + Z/2,True,False
K14n17030,0,True,False
K12a307,Z/2 + Z/2,True,False
K15n30940,0,True,False
K15n30946,0,True,False
K15n30960,0,True,False
K14n17033,0,True,False
K14n17034,0,True,False
K14n17038,0,True,False
K14n17041,0,True,False
K12a308,0,True,False
K14n17043,0,True,False
K14n26469,0,True,False
K15n118313,0,True,False
K15n118316,0,True,False
K15n118324,0,True,False
K14n17045,0,True,False
K12a309,0,True,False
K15n78663,Z/2,True,False
K14n26474,0,True,False
K15n78664,0,True,False
K14n17047,0,True,False
K14n17048,0,True,False
K15n78666,0,True,False
K15n78667,0,True,False
K15n78668,0,True,False
K15n78671,0,True,False
K15n30973,0,True,False
K15n30982,0,True,False
K14n17049,0,True,False
K14n17055,0,True,False
K14n26479,0,True,False
K14n26483,0,True,False
K15n59617,0,True,False
K12a310,0,True,False
K14n17058,0,True,False
K15n10559,0,True,False
K12a316,0,True,False
K12a323,Z/2,True,False
K15n78672,0,True,False
K14n26487,0,True,False
K15n78673,0,True,False
K15n78675,0,True,False
K14n17060,0,True,False
K14n17068,0,True,False
K14n17069,0,True,False
K14n17071,Z/2,True,False
K14n17074,0,True,False
K14n17078,0,True,False
K14n17079,0,True,False
K14n26488,0,True,False
K14n26498,Z/2,True,False
K12a333,0,True,False
K15n78678,0,True,False
K14n26502,Z/2,True,False
K14n26511,Z/2,True,False
K14n26512,Z/2,True,False
K15n30985,0,True,False
K15n30989,0,True,False
K14n17082,0,True,False
K14n17085,0,True,False
K14n17086,0,True,False
K14n17088,0,True,False
K14n17090,0,True,False
K14n17091,0,True,False
K14n17092,Z/2,True,False
K14n17098,0,True,False
K15n78680,0,True,False
K15n78681,0,True,False
K14n17108,0,True,False
K14n17112,0,True,False
K14n26515,0,True,False
K15n78684,0,True,False
